tmdbId,title,genres,roi,popularity,norm_popularity
8011,Highlander III: The Sorcerer,Fantasy|Action|Adventure,0.22,1.5012,0.02082789928464796
171857,Federal Hill,Crime|Drama,0.0,0.2879,0.003994372637923092
2654,In the Mouth of Madness,Horror|Mystery,0.12,2.2399,0.0310767463413822
18069,8 Seconds,Drama|Romance|Western,1.8,5.5856,0.07749554639243914
19092,Above the Rim,Crime|Drama|Thriller,0.0,1.3445,0.018653817338268836
2758,Addams Family Values,Comedy|Family|Fantasy,0.04,4.4769,0.06211325759888118
10436,The Age of Innocence,Drama|Romance,-0.05,2.1285,0.02953116415359257
13595,Airheads,Comedy|Crime|Music,-0.62,1.8972,0.026322069359734947
46094,The Air Up There,Family|Comedy,0.24,0.5705,0.0079152121915079
9409,Another Stakeout,Comedy|Crime|Action,0.0,0.931,0.01291684934319694
11853,Bad Girls,Romance|Western,0.0,2.9945,0.0415461926511313
46924,Being Human,Drama|Comedy|Fantasy,-0.88,0.7641,0.010601250894883762
11041,The Beverly Hillbillies,Comedy|Family,1.3,1.8821,0.026112569440205114
306,Beverly Hills Cop III,Action|Comedy|Crime,1.38,2.798,0.038819918863872226
14522,Black Beauty,Family|Adventure|Drama,0.0,1.389,0.01927121776337331
26203,Blink,Crime|Thriller,0.52,0.9029,0.012526985254535465
178,Blown Away,Action,0.08,1.462,0.02028403194388177
19819,Blue Chips,Drama,-0.26,1.1308,0.01568890788108174
57834,Blue Sky,Drama|Romance,0.0,0.8143,0.011297734071069033
4722,Body Snatchers,Horror|Science Fiction,-0.97,5.7902,0.08033420093123407
18215,Boxing Helena,Drama|Romance|Thriller,0.0,2.1368,0.029646319738499703
1607,A Bronx Tale,Drama|Crime,-0.21,6.7664,0.09387816261633489
26391,Cabin Boy,Comedy|Fantasy|Adventure|Romance,0.0,0.6219,0.008628344367920706
117553,Calendar Girl,Comedy|Drama,-0.8,1.9243,0.02669805928154014
6075,Carlito's Way,Crime|Drama|Thriller,1.13,4.0464,0.056140428767252525
11310,City Slickers II: The Legend of Curly's Gold,Comedy|Western,0.8,0.8093,0.011228363236787631
18658,Clean Slate,Comedy|Mystery,0.0,0.6445,0.00894190053887264
9350,Cliffhanger,Action|Adventure|Thriller,2.64,3.2015,0.044418145190381314
9612,Coneheads,Comedy|Science Fiction,-0.36,2.463,0.03417207296701833
2124,Color of Night,Romance|Mystery|Thriller,-0.51,2.6482,0.03674156866880144
26261,Cops & Robbersons,Comedy|Thriller|Crime,-0.43,0.6561,0.009102840874405492
19176,The Cowboy Way,Action|Comedy|Crime|Drama|Thriller|Western,-0.29,1.217,0.0168848610640931
49299,Dangerous Game,Drama,-0.87,0.6634,0.009204122292456337
11566,Dave,Comedy,2.29,16.0153,0.22219894445338556
9571,Dazed and Confused,Comedy|Drama,0.2,3.2313,0.04483159536269847
9739,Demolition Man,Crime|Action|Science Fiction,1.79,6.072,0.08424394115133386
24257,The Endless Summer II,Documentary,0.0,0.1622,0.0022503898640886615
34444,Even Cowgirls Get the Blues,Comedy|Drama|Romance|Western,-1.0,0.9647,0.013384408766253585
26141,Fatal Instinct,Comedy|Crime,0.0,1.0677,0.014813447952450456
10997,Farewell My Concubine,Drama,0.6,3.0775,0.04269774850020256
50463,The Favor,Comedy|Romance,-0.76,0.6974,0.009675843965569867
10443,Fearless,Drama,-0.65,1.0182,0.014126676693064581
16297,With Honors,Comedy|Drama,0.0,1.2903,0.017901837494658446
18551,Flesh and Bone,Drama|Romance|Thriller,0.0,0.8299,0.011514171074027003
25440,Widows' Peak,Comedy|Thriller|Mystery|Romance,0.0,3.7784,0.05242215204976941
9024,For Love or Money,Comedy|Romance,-0.63,2.557,0.03547624465150868
37233,The Firm,Drama|Mystery|Thriller,5.43,4.3076,0.05976436115011293
1634,Free Willy,Family|Adventure|Drama,6.68,3.4594,0.047996292822616
13815,Fresh,Crime|Drama|Thriller,1.31,3.1094,0.0431403344229179
5503,The Fugitive,Action|Thriller|Drama,7.04,6.0895,0.08448673907131876
35588,Geronimo: An American Legend,Western|History|Action|Drama,-0.47,2.0215,0.028046628299970587
2087,The Getaway,Action|Crime|Mystery|Thriller,0.0,2.01,0.02788707538112336
41579,Getting Even with Dad,Comedy|Crime|Family,0.79,0.4996,0.006931533761397627
18620,Go Fish,Romance|Comedy|Drama,159.35,0.8839,0.012263376084266139
41006,A Good Man in Africa,Comedy|Drama,0.0,0.4398,0.006101858583392067
4916,Guilty as Sin,Thriller|Drama,0.91,29.0804,0.4034663218473731
2019,Hard Target,Action|Thriller|Crime,3.12,4.758,0.06601328590218157
31642,Heaven & Earth,History|War|Drama,-0.82,0.9718,0.013482915350933176
9255,Hot Shots! Part Deux,Action|Comedy|War,4.35,3.4538,0.04791859748822083
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Drama|Comedy|Romance,0.0,1.2629,0.017521685322796365
2259,The House of the Spirits,Romance|Drama,-0.75,1.9954,0.02768451254502167
11934,The Hudsucker Proxy,Comedy|Drama|Fantasy,-0.89,2.8778,0.03992707737900339
106143,I'll Do Anything,Comedy|Drama|Music,-1.0,0.6121,0.008492377532729158
12475,In the Army Now,Comedy,0.0,0.6993,0.0097022048825968
9386,In the Line of Fire,Action|Drama|Thriller|Crime|Mystery,3.42,2.8763,0.03990626612871897
7984,In the Name of the Father,Drama,4.06,1.974,0.027387605374297273
15765,What's Love Got to Do with It,Drama|Music|History,1.61,1.3627,0.018906327175053136
31643,Jimmy Hollywood,Comedy,-0.87,0.6068,0.008418844448390873
6,Judgment Night,Action|Crime|Thriller,-0.42,1.119,0.015525192712177633
329,Jurassic Park,Adventure|Science Fiction,13.6,7.7389,0.10737078988406745
10909,Kalifornia,Thriller|Crime,-0.73,1.9827,0.02750831062594691
507,Killing Zoe,Action|Crime|Drama|Thriller,-0.72,1.463,0.02029790611073805
34024,King of the Hill,Drama|History,-0.85,0.8756,0.012148220499359014
29918,Lassie,Family|Adventure,0.0,4.2044,0.0583325471305448
9593,Last Action Hero,Adventure|Fantasy|Action|Comedy|Family,0.62,3.2342,0.04487183044658168
42580,Life with Mikey,Comedy|Family,5.22,0.6586,0.009137526291546192
22317,Lightning Jack,Comedy|Western,0.0,2.1302,0.02955475023724825
1413,M. Butterfly,Romance|Drama,-0.91,2.9381,0.04076368964043709
12121,Made in America,Comedy,3.77,0.8023,0.011131244068793669
2246,Malice,Thriller,1.32,1.6608,0.02304221631491029
10502,The Man Without a Face,Drama,0.83,1.282,0.017786681909751318
10440,Manhattan Murder Mystery,Comedy|Mystery,-0.16,0.9035,0.012535309754649232
9516,Menace II Society,Drama|Crime|Thriller,6.97,3.2713,0.04538656203694968
2320,Executive Decision,Action|Adventure|Drama|Thriller,1.22,2.1222,0.02944375690239801
5879,In the Realm of the Senses,Drama|Romance,0.0,10.6395,0.14761419826739403
11971,Much Ado About Nothing,Drama|Comedy|Romance,1.05,2.271,0.031508232930612515
2625,Mr. Jones,Drama|Romance,0.0,4.2677,0.059210781892547346
31911,Mr. Wonderful,Comedy|Romance,0.0,0.8563,0.011880449079032802
788,Mrs. Doubtfire,Comedy|Drama|Family,16.65,6.4352,0.08928303855353485
21450,Naked,Drama|Comedy,0.0,2.7864,0.03865897852833937
11231,The Next Karate Kid,Action|Drama|Family|Adventure,0.32,1.8491,0.025654721933947865
10447,No Escape,Action|Drama|Science Fiction|Thriller,-0.23,1.481,0.020547641114151097
31586,North,Comedy|Family|Fantasy|Adventure|Drama,-0.82,5.1435,0.07136177722527762
9300,Orlando,Drama|Fantasy,0.34,1.3473,0.01869266500546642
9559,A Perfect World,Drama|Crime|Thriller,3.5,2.1373,0.029653256821927845
9800,Philadelphia,Drama,6.95,4.4542,0.061798314011243624
713,The Piano,Drama|Romance,4.74,6.284,0.08718526452486527
8291,Poetic Justice,Drama|Romance,0.97,1.4697,0.020390863028675127
18133,The Program,Drama|Action|Romance,0.0,0.9233,0.012810018258403583
25557,The Puppet Masters,Horror|Science Fiction|Thriller,-0.43,1.3959,0.019366949514681642
22588,Radioland Murders,Comedy|Crime|Drama,0.0,0.859,0.01191790932954476
10872,The Ref,Comedy|Crime|Drama,0.04,0.8188,0.011360167821922293
1245,The Remains of the Day,Drama|Romance,1.02,4.3402,0.06021665898962767
11858,Renaissance Man,Comedy|Drama,-0.39,1.124,0.015594563546459037
7007,Rising Sun,Action|Drama|Thriller,1.68,1.3677,0.018975698009334536
10467,The Road to Wellville,Comedy|Romance|Drama,0.04,1.2199,0.016925096147976312
5550,RoboCop 3,Action|Adventure|Crime|Science Fiction|Thriller,-0.51,3.0715,0.04261450349906488
8005,Robin Hood: Men in Tights,Comedy,0.79,2.5718,0.03568158232098163
2088,Romeo Is Bleeding,Crime|Drama|Romance,-0.72,1.0137,0.01406424294221132
10412,Romper Stomper,Action|Drama|Thriller,1.06,1.2654,0.017556370739937068
14534,Rudy,Drama|History,0.9,3.025,0.04196935474024784
56583,The Saint of Fort Washington,Drama,0.0,0.586,0.008130261777780243
41878,Savage Nights,Drama,0.0,0.3711,0.005148703320365612
424,Schindler's List,Drama|History|War,13.61,15.4284,0.21405619592543468
35233,The Scout,Comedy,-0.87,0.6659,0.009238807709597039
14291,Searching for Bobby Fischer,Drama,-0.39,1.2514,0.017362132403949144
103413,Second Best,Drama|Family,0.0,0.5416,0.007514248769361399
11236,The Secret Garden,Drama|Family|Fantasy,1.22,1.9186,0.026618976530459346
11592,Serial Mom,Comedy|Crime,-0.4,1.401,0.01943770776564867
8850,The Shadow,Fantasy|Action|Crime,0.92,1.8517,0.02569079476777419
10445,Shadowlands,Drama|Romance,0.17,1.5058,0.020891720452186846
695,Short Cuts,Drama|Comedy,-0.49,1.242,0.017231715235500107
43535,A Simple Twist of Fate,Family|Comedy|Drama,0.0,0.7715,0.010703919729620235
12519,Sirens,Comedy|Drama,0.0,3.2487,0.045073005865997745
23210,Six Degrees of Separation,Mystery|Drama|Comedy,-0.58,16.6685,0.23126155024390788
858,Sleepless in Seattle,Comedy|Drama|Romance,9.85,4.6402,0.06437890904651175
867,Sliver,Drama|Thriller,1.91,7.2182,0.10014651120200233
78,Blade Runner,Science Fiction|Drama|Thriller,0.49,11.9762,0.16615979710418388
13203,Son in Law,Comedy|Drama|Romance,0.0,1.7613,0.024436570083966457
10442,So I Married an Axe Murderer,Comedy|Crime|Romance,-0.42,1.2976,0.018003118912709292
11074,Striking Distance,Crime|Action|Mystery|Thriller,0.0,1.3365,0.018542824003418595
33367,Harem,History|Drama|Romance,0.0,2.8063,0.03893507444877935
9607,Super Mario Bros.,Adventure|Fantasy|Comedy|Family,-0.56,2.8563,0.03962878279159336
17585,Surviving the Game,Action|Thriller|Adventure|Crime|Drama,0.04,1.1104,0.015405874877213623
9057,Terminal Velocity,Action,-0.67,1.0325,0.014325077279109389
10635,Threesome,Comedy|Drama|Romance,0.0,1.6317,0.022638478059392533
9479,The Nightmare Before Christmas,Fantasy|Animation|Family,3.2,8.902,0.12350783335460704
10057,The Three Musketeers,Action|Adventure|Comedy|Romance,2.73,2.8838,0.04001032238014107
11969,Tombstone,Western|Action,1.93,6.7147,0.09316086818986519
319,True Romance,Action|Crime|Romance,0.01,3.9194,0.05437840957650493
15139,The Pagemaster,Family|Fantasy|Animation,-0.49,2.0091,0.027874588630952712
85247,Killer,Thriller|Drama|Romance,0.0,0.4545,0.0063058088361793874
11446,Welcome to the Dollhouse,Comedy|Drama,5.29,1.2086,0.016768318062500346
51980,Germinal,Drama|Romance,0.0,0.7091,0.009838171717788346
24405,Chasers,Comedy|Romance,-0.89,1.7574,0.024382460833226965
11655,Cronos,Drama|Horror|Thriller,0.0,2.5457,0.03531946656603271
8223,Kika,Comedy|Drama,0.0,3.3881,0.047007064725763215
31504,Little Big League,Comedy|Family,0.0,0.9696,0.01345239218384936
41653,The Slingshot,Drama,0.0,2.9254,0.04058748772136233
95743,Foreign Student,Drama|Romance,0.0,0.4136,0.005738355411757524
10897,The Little Rascals,Romance|Comedy|Family,0.0,4.0205,0.055781087845674864
349394,À la Mode,Comedy,0.0,1.6192,0.02246505097368903
21352,Andre,Family|Adventure|Comedy,0.0,0.64,0.00887946678801938
37345,Princess Caraboo,Comedy|Drama|History|Mystery,0.0,3.7076,0.051439861036344764
32562,The Celluloid Closet,Documentary|History,0.0,0.6205,0.008608920534321914
47507,Métisse,Comedy|Romance,0.0,0.4532,0.006287772419266223
25403,Dear Diary,Comedy|Drama,0.0,0.5244,0.007275613099433378
9066,The Brady Bunch Movie,Family|Comedy|Romance,2.88,1.2927,0.017935135495113518
771,Home Alone,Comedy|Family,25.48,0.9356,0.01298067051073583
251,Ghost,Fantasy|Drama|Thriller|Mystery|Romance,21.95,7.8935,0.10951573608004839
812,Aladdin,Animation|Family|Adventure|Fantasy|Romance,17.0,10.0679,0.13968372449234423
280,Terminator 2: Judgment Day,Action|Thriller|Science Fiction,4.08,15.2872,0.2120971635653279
581,Dances with Wolves,Adventure|Drama|Western,18.28,5.7006,0.07909107558091136
80350,Tough and Deadly,Thriller|Action|Drama,0.0,0.3676,0.005100143736368631
268,Batman,Fantasy|Action|Crime,10.75,7.58,0.10516618477060452
274,The Silence of the Lambs,Crime|Thriller|Drama,13.35,3.9568,0.05489730341692981
408,Snow White and the Seven Dwarfs,Fantasy|Animation|Family,123.24,6.999,0.09710529382710567
10020,Beauty and the Beast,Romance|Family|Animation|Fantasy,16.0,11.0986,0.1539838282711123
10895,Pinocchio,Animation|Family|Fantasy,62.08,5.5174,0.07654932821284081
114,Pretty Woman,Romance|Comedy,32.1,10.5175,0.14592154991092784
41043,Window to Paris,Comedy|Drama|Fantasy,0.0,0.3147,0.004366200309671404
576,The Wild Bunch,Western,-0.9,3.2239,0.044728926527961996
15477,Love and a .45,Crime|Thriller,0.0,0.6351,0.008811483370423605
124472,A Great Day in Harlem,Documentary|Music|History,0.0,0.2042,0.002833104872052433
30528,Bye Bye Love,Comedy|Romance,0.0,0.7271,0.010087906721201391
7300,One Fine Day,Romance|Comedy,0.0,1.6165,0.02242759072317707
10824,Candyman: Farewell to the Flesh,Horror|Thriller,0.0,0.8996,0.012481200503909738
275,Fargo,Crime|Drama|Thriller,7.66,7.6068,0.10553801244235282
25059,Homeward Bound II: Lost in San Francisco,Adventure|Comedy|Drama|Family,0.0,1.2354,0.017140145734248657
11827,Heavy Metal,Animation|Science Fiction|Adventure|Fantasy|Music,1.16,2.2885,0.03175103085059742
8766,Hellraiser: Bloodline,Horror|Science Fiction|Thriller,3.17,1.7354,0.0240772291623888
23570,The Pallbearer,Comedy|Romance,-0.29,0.5904,0.008191308111947878
47333,Jane Eyre,Drama|Romance,0.0,1.187,0.016468636058404693
51242,Bread and Chocolate,Comedy|Drama,0.0,0.5825,0.008081702193783263
10112,The Aristocats,Animation|Comedy|Family|Adventure,46.75,5.3646,0.07442935551720119
4307,The Flower of My Secret,Drama|Romance,3.22,0.4813,0.006677636507927699
46029,Two Much,Comedy|Romance,-0.95,0.6474,0.008982135622755853
32308,Ed,Comedy|Family,-0.82,0.8112,0.011254724153814562
52873,My Favorite Season,Drama,0.0,0.4312,0.005982540748428057
340210,Condition Red,Thriller|Action|Drama,0.0,0.7415,0.010287694723931828
44281,Halfaouine: Boy of the Terraces,Comedy|Drama,0.0,1.9178,0.02660787719697432
28121,A Thin Line Between Love and Hate,Comedy|Crime|Romance,3.34,0.7101,0.009852045884644625
12520,The Last Supper,Comedy|Thriller|Crime|Drama,0.0,0.8323,0.011547469074482078
1592,Primal Fear,Crime|Drama|Mystery|Thriller,2.42,5.739,0.07962384358819252
36447,Carried Away,Drama|Romance,0.0,0.8032,0.011143730818964321
19042,All Dogs Go to Heaven 2,Romance|Animation|Family|Adventure|Fantasy,0.0,1.1885,0.01648944730868911
38884,Land and Freedom,War|Drama|History,0.0,0.7323,0.010160052388854049
47449,Denise Calls Up,Comedy,0.0,0.3796,0.005266633738643994
36259,Theodore Rex,Fantasy|Science Fiction|Family|Comedy,-1.0,0.6206,0.008610307951007543
41852,A Family Thing,Comedy|Drama,0.0,0.7708,0.01069420781282084
9099,Sgt. Bilko,Comedy,-0.03,1.0452,0.014501279198184147
2021,Jack & Sarah,Comedy|Drama|Romance,0.0,3.9905,0.055364862839986456
61752,Girl 6,Comedy|Drama,-0.59,3.2276,0.044780260945330226
10988,Diabolique,Mystery|Thriller|Horror,0.16,0.969,0.013444067683735591
11479,"Little Indian, Big City",Adventure|Drama|Family|Comedy,0.0,1.307,0.018133536081158325
12652,Nelly and Monsieur Arnaud,Drama|Romance,0.0,0.4657,0.0064611995049697266
10684,Courage Under Fire,Drama|Thriller|Mystery|War,1.19,1.7049,0.02365406707327225
954,Mission: Impossible,Adventure|Action|Thriller,4.72,8.6326,0.11977013280352514
68445,Cold Fever,Drama|Comedy,0.0,0.3718,0.0051584152371650085
18989,Moll Flanders,Drama|Romance,0.0,2.912,0.04040157388548817
8840,DragonHeart,Fantasy|Action|Adventure|Drama,1.02,4.3924,0.0609408904995255
11107,Eddie,Action|Comedy,0.05,3.4854,0.04835702116087928
10363,Purple Noon,Crime|Drama|Thriller,0.0,1.5837,0.02197251805029108
161070,August,Romance|Comedy|Drama,0.0,2.4923,0.03457858605590734
10539,James and the Giant Peach,Adventure|Animation|Family|Fantasy,-0.24,2.2046,0.030586988251355505
10543,Fear,Thriller,0.0,6.6299,0.09198433884045262
18414,Kids in the Hall: Brain Candy,Comedy,0.0,0.459,0.006368242587032649
47502,Faithful,Comedy|Crime|Drama,-0.84,1.0105,0.014019845608271221
11902,Underground,Comedy|Drama|War,-1.0,1.4759,0.020476882863184064
27098,All Things Fair,Drama|Romance|War,0.0,5.0535,0.07011310220821239
25087,Bloodsport II,Action|Thriller,0.0,0.9469,0.013137448596211796
5801,Pather Panchali,Drama|History,0.0,1.6846,0.02337242148608976
896,The World of Apu,Drama,0.0,0.7119,0.009877019384985931
3065,Mystery Science Theater 3000: The Movie,Comedy|Science Fiction,-0.8,0.3385,0.004696405480850875
2300,Space Jam,Comedy|Animation|Family|Science Fiction,2.13,3.5412,0.04913119967145972
8069,Barbarella,Science Fiction|Adventure|Comedy,-0.72,1.6363,0.022702299226931424
221917,The Run of the Country,Drama|Romance,0.0,0.4248,0.005893746080547863
8072,Alphaville,Drama|Science Fiction|Mystery,-0.79,1.0706,0.014853683036333666
35797,Coup de Torchon,Comedy|Crime|Drama,0.0,0.5357,0.007432391184909345
185191,The Eye of Vichy,Documentary,0.0,0.1695,0.0023516712821395076
83857,Windows,Horror|Drama|Thriller,0.0,0.3156,0.004378687059842056
33245,It's My Party,Drama,0.0,0.6256,0.008679678785288943
124460,Country Life,Drama|Romance,0.0,0.4487,0.006225338668412962
27281,Operation Dumbo Drop,Action|Adventure|Comedy|Family,0.0,1.3327,0.01849010216936473
40001,Mrs. Winterbourne,Romance|Drama,-0.6,0.8671,0.01203029008108063
29621,Solo,Action|Adventure|Science Fiction|Thriller,0.0,0.7606,0.010552691310886781
20762,The Substitute,Action|Crime|Drama|Thriller,0.0,2.3048,0.03197717977035479
37144,True Crime,Crime|Mystery|Thriller,0.0,0.5988,0.008307851113540632
12656,Feeling Minnesota,Comedy|Drama|Thriller|Crime|Romance,0.0,0.5955,0.008262066362914907
38867,Delta of Venus,Drama|Romance,0.0,0.8622,0.011962306663484856
25969,Angus,Comedy|Drama|Family|Romance,0.0,0.8116,0.011260273820557075
44103,Priest Daens,Drama|History,0.0,0.5868,0.008141361111265268
753,Faces,Drama,-1.0,0.8446,0.011718121326814324
43634,Boys,Romance|Drama|Mystery,0.0,2.3254,0.03226298760759416
9103,The Quest,Action|Adventure|Drama,0.91,2.9915,0.041504570150562456
90214,Cosi,Comedy|Drama|Music|Romance,0.0,0.5773,0.008009556526130605
29649,Sunset Park,Drama,0.0,0.6573,0.009119489874633027
10990,Mulholland Falls,Drama|Mystery|Thriller|Crime,-0.6,1.4381,0.01995243935601667
8866,The Truth About Cats & Dogs,Comedy|Romance,0.0,0.7227,0.010026860387033758
12233,Oliver & Company,Animation|Comedy|Family,2.9,2.4185,0.033554672541913855
23449,Celtic Pride,Comedy,0.0,3.5748,0.049597371677830744
36355,Flipper,Adventure|Family,-0.21,1.3062,0.0181224367476733
37667,Captives,Drama|Thriller|Mystery|Romance,0.0,0.6541,0.009075092540692931
90148,Of Love and Shadows,Drama,0.0,0.9746,0.013521763018130762
922,Dead Man,Drama|Fantasy|Western,-0.88,2.1284,0.02952977673690695
11876,The Horseman on the Roof,Adventure|Romance|History|Drama,-0.57,0.7486,0.010386201308611417
52633,Switchblade Sisters,Action|Crime|Drama,0.0,0.543,0.007533672602960192
11687,The Visitors,Fantasy|Comedy,9.4,1.6589,0.023015855397883356
9304,Multiplicity,Comedy|Fantasy|Science Fiction|Romance,-0.53,3.4604,0.04801016698947228
9100,The Craft,Horror|Drama|Fantasy,0.65,3.9003,0.054113412989549976
20759,The Great White Hype,Comedy,0.0,0.5617,0.007793119523172633
46063,Last Dance,Drama|Crime,0.0,0.8238,0.011429538656203693
40651,"Institute Benjamenta, or This Dream People Call Human Life",Drama,0.0,0.4373,0.006067173166251366
36915,Heaven's Prisoners,Drama|Mystery|Thriller,-0.8,0.8604,0.011937333163143554
40507,Original Gangstas,Action|Drama|Crime|Thriller,-0.37,0.6337,0.008792059536824813
9802,The Rock,Action|Adventure|Thriller,3.47,6.2976,0.08737395319411069
21588,Cemetery Man,Comedy|Horror,-1.0,1.208,0.016759993562386576
664,Twister,Action|Adventure|Drama,4.37,6.0344,0.08372227247753772
11867,Barb Wire,Science Fiction|Action|Adventure,-0.58,1.238,0.017176218568074986
47119,The Son Of...,Drama,0.0,0.3912,0.005427574074176845
9323,Ghost in the Shell,Action|Animation|Science Fiction,2.33,6.7099,0.09309427218895505
