userId,gender,age_group,occupation
907,Female,45-49,Doctor/Health Care
908,Female,50-55,Academic/Educator
909,Male,45-49,Executive/Managerial
910,Female,50-55,Other
911,Male,50-55,Other
912,Female,35-44,Artist
913,Male,25-34,Other
914,Female,35-44,Sales/Marketing
915,Male,25-34,Executive/Managerial
916,Female,25-34,Academic/Educator
917,Male,50-55,Doctor/Health Care
918,Female,45-49,Academic/Educator
919,Female,35-44,Academic/Educator
920,Male,18-24,College/Grad Student
921,Male,25-34,Programmer
922,Male,56+,Lawyer
923,Male,25-34,Executive/Managerial
924,Male,50-55,Programmer
925,Female,35-44,Clerical/Admin
926,Male,Under 18,Scientist
927,Female,25-34,Unemployed
928,Female,56+,Lawyer
929,Male,25-34,Homemaker
930,Male,25-34,Customer Service
931,Female,56+,Academic/Educator
932,Female,35-44,Doctor/Health Care
933,Male,45-49,Academic/Educator
934,Female,35-44,Executive/Managerial
935,Male,35-44,College/Grad Student
936,Male,18-24,College/Grad Student
937,Male,25-34,Homemaker
938,Female,25-34,Academic/Educator
939,Female,25-34,Unemployed
940,Male,Under 18,Scientist
941,Male,18-24,Unemployed
942,Female,50-55,Doctor/Health Care
943,Female,45-49,Retired
944,Male,35-44,Other
945,Male,45-49,Executive/Managerial
946,Male,35-44,Executive/Managerial
947,Male,18-24,Other
948,Male,56+,Retired
949,Male,50-55,Programmer
950,Male,35-44,Executive/Managerial
951,Male,45-49,Artist
952,Male,56+,Lawyer
953,Male,50-55,Unemployed
954,Female,25-34,Other
955,Female,50-55,Executive/Managerial
956,Male,35-44,Academic/Educator
957,Male,35-44,Academic/Educator
958,Male,35-44,Artist
959,Male,50-55,Programmer
960,Male,Under 18,Scientist
961,Male,18-24,Scientist
962,Female,25-34,Academic/Educator
963,Male,25-34,Other
964,Male,25-34,Executive/Managerial
965,Male,56+,Executive/Managerial
966,Male,56+,Artist
967,Female,18-24,Other
968,Male,50-55,Retired
969,Female,25-34,Programmer
970,Male,25-34,Other
971,Male,25-34,Retired
972,Male,45-49,Academic/Educator
973,Female,25-34,Academic/Educator
974,Male,35-44,Tradesman/Craftsman
975,Male,35-44,Other
976,Male,35-44,College/Grad Student
977,Male,25-34,Artist
978,Male,18-24,Other
979,Male,Under 18,Scientist
980,Male,25-34,Doctor/Health Care
981,Male,25-34,Unemployed
982,Female,25-34,Sales/Marketing
983,Female,25-34,Lawyer
984,Male,50-55,Lawyer
985,Male,25-34,College/Grad Student
986,Female,56+,Other
987,Female,35-44,Programmer
988,Male,50-55,Programmer
989,Male,50-55,Other
990,Male,18-24,Doctor/Health Care
991,Female,25-34,Sales/Marketing
992,Female,35-44,Clerical/Admin
993,Male,25-34,Other
994,Male,18-24,Artist
995,Female,18-24,College/Grad Student
996,Male,25-34,Programmer
997,Male,Under 18,Tradesman/Craftsman
998,Male,45-49,Unemployed
999,Male,25-34,Homemaker
1000,Female,25-34,Doctor/Health Care
1001,Male,25-34,College/Grad Student
1002,Male,50-55,Programmer
1003,Male,25-34,Artist
1004,Male,25-34,Clerical/Admin
1005,Male,35-44,Programmer
1006,Male,18-24,College/Grad Student
1007,Male,50-55,Retired
1008,Male,35-44,Clerical/Admin
1009,Male,50-55,Executive/Managerial
1010,Male,25-34,Other
1011,Male,25-34,Retired
1012,Female,35-44,Academic/Educator
1013,Male,56+,Sales/Marketing
1014,Female,45-49,Programmer
1015,Male,35-44,Clerical/Admin
1016,Male,56+,Lawyer
1017,Male,35-44,Other
1018,Male,18-24,College/Grad Student
1019,Male,35-44,Academic/Educator
1020,Male,18-24,Unemployed
1021,Male,35-44,Other
1022,Male,25-34,Clerical/Admin
1023,Male,56+,Sales/Marketing
1024,Female,35-44,Academic/Educator
1025,Male,25-34,Lawyer
1026,Female,45-49,Other
1027,Male,18-24,College/Grad Student
1028,Female,45-49,Executive/Managerial
1029,Male,25-34,Other
1030,Male,25-34,Executive/Managerial
1031,Male,35-44,Lawyer
1032,Male,50-55,Lawyer
1033,Male,25-34,Customer Service
1034,Female,35-44,Academic/Educator
1035,Male,18-24,Artist
1036,Male,35-44,Executive/Managerial
1037,Male,45-49,Executive/Managerial
1038,Female,56+,Homemaker
1039,Female,35-44,Academic/Educator
1040,Male,25-34,Programmer
1041,Male,45-49,Artist
1042,Male,35-44,Customer Service
1043,Female,50-55,Programmer
1044,Male,25-34,Unemployed
1045,Female,Under 18,Scientist
1046,Male,56+,Technician/Engineer
1047,Male,18-24,Other
1048,Male,35-44,Doctor/Health Care
1049,Male,45-49,College/Grad Student
1050,Male,25-34,Academic/Educator
1051,Female,25-34,Other
1052,Female,35-44,Artist
1053,Male,35-44,Other
1054,Male,Under 18,Scientist
1055,Male,35-44,Other
1056,Male,Under 18,Other
1057,Male,45-49,Programmer
1058,Male,25-34,Academic/Educator
1059,Female,25-34,Other
1060,Male,18-24,Scientist
1061,Male,45-49,Other
1062,Male,50-55,Tradesman/Craftsman
1063,Male,35-44,Executive/Managerial
1064,Male,25-34,Executive/Managerial
1065,Female,25-34,Other
1066,Male,45-49,Retired
1067,Male,35-44,Retired
1068,Female,18-24,College/Grad Student
1069,Male,25-34,Unemployed
1070,Female,45-49,Artist
1071,Male,50-55,Lawyer
1072,Female,35-44,Executive/Managerial
1073,Female,25-34,Doctor/Health Care
1074,Male,45-49,Programmer
1075,Female,25-34,Doctor/Health Care
1076,Female,25-34,Clerical/Admin
1077,Male,25-34,Clerical/Admin
1078,Female,45-49,Sales/Marketing
1079,Male,25-34,Executive/Managerial
1080,Male,56+,Executive/Managerial
1081,Male,18-24,College/Grad Student
1082,Male,45-49,Executive/Managerial
1083,Male,56+,Other
1084,Male,Under 18,Tradesman/Craftsman
1085,Male,25-34,Executive/Managerial
1086,Male,18-24,College/Grad Student
1087,Male,25-34,Lawyer
1088,Female,Under 18,Scientist
1089,Male,35-44,Doctor/Health Care
1090,Male,25-34,Executive/Managerial
1091,Male,18-24,Customer Service
1092,Female,18-24,College/Grad Student
1093,Male,50-55,College/Grad Student
1094,Female,18-24,Other
1095,Female,56+,Doctor/Health Care
1096,Male,Under 18,Scientist
1097,Male,18-24,Programmer
1098,Male,35-44,Executive/Managerial
1099,Male,25-34,Programmer
1100,Male,25-34,Other
1101,Male,35-44,Academic/Educator
1102,Male,18-24,Academic/Educator
1103,Female,45-49,Executive/Managerial
1104,Male,35-44,Programmer
1105,Male,35-44,Doctor/Health Care
1106,Male,18-24,College/Grad Student
1107,Female,50-55,Academic/Educator
1108,Male,56+,Academic/Educator
1109,Male,18-24,Scientist
1110,Female,56+,Doctor/Health Care
1111,Female,50-55,Lawyer
1112,Male,18-24,Doctor/Health Care
1113,Male,18-24,College/Grad Student
1114,Female,18-24,Sales/Marketing
1115,Female,25-34,Academic/Educator
1116,Male,25-34,Homemaker
1117,Male,18-24,College/Grad Student
1118,Male,50-55,Sales/Marketing
1119,Male,35-44,Academic/Educator
1120,Male,18-24,College/Grad Student
1121,Male,56+,Executive/Managerial
1122,Male,56+,College/Grad Student
1123,Male,50-55,Other
1124,Male,25-34,Artist
1125,Female,18-24,College/Grad Student
1126,Male,56+,Lawyer
1127,Male,25-34,Other
1128,Male,25-34,Academic/Educator
1129,Male,35-44,Programmer
1130,Male,18-24,Executive/Managerial
1131,Male,56+,Sales/Marketing
1132,Male,18-24,Retired
1133,Male,18-24,Artist
1134,Male,18-24,Unemployed
1135,Male,50-55,Sales/Marketing
1136,Female,35-44,Executive/Managerial
1137,Male,18-24,College/Grad Student
1138,Male,18-24,Retired
1139,Male,25-34,Academic/Educator
1140,Female,45-49,Artist
1141,Female,25-34,Clerical/Admin
1142,Male,18-24,Academic/Educator
1143,Male,50-55,Executive/Managerial
1144,Male,25-34,Executive/Managerial
1145,Male,50-55,Clerical/Admin
1146,Female,18-24,Lawyer
1147,Male,25-34,Unemployed
1148,Male,35-44,Programmer
1149,Male,25-34,Retired
1150,Female,25-34,Unemployed
1151,Male,25-34,Homemaker
1152,Male,18-24,College/Grad Student
1153,Male,18-24,Scientist
1154,Female,Under 18,Scientist
1155,Male,25-34,Retired
1156,Female,50-55,Artist
1157,Male,45-49,Executive/Managerial
1158,Female,35-44,Academic/Educator
1159,Male,18-24,Other
1160,Male,18-24,College/Grad Student
1161,Male,25-34,Other
1162,Female,35-44,Other
1163,Male,Under 18,Scientist
1164,Female,25-34,Tradesman/Craftsman
1165,Male,25-34,Retired
1166,Male,56+,Doctor/Health Care
1167,Female,50-55,Academic/Educator
1168,Female,25-34,Other
1169,Male,25-34,Unemployed
1170,Male,56+,Clerical/Admin
1171,Male,45-49,Retired
1172,Female,25-34,Other
1173,Female,25-34,Executive/Managerial
1174,Female,18-24,Lawyer
1175,Female,25-34,Artist
1176,Male,56+,Academic/Educator
1177,Female,25-34,Programmer
1178,Male,56+,Other
1179,Male,50-55,Academic/Educator
1180,Female,50-55,Unemployed
1181,Male,35-44,Executive/Managerial
1182,Male,Under 18,Scientist
1183,Male,35-44,Tradesman/Craftsman
1184,Female,25-34,College/Grad Student
1185,Female,35-44,Academic/Educator
1186,Male,18-24,Tradesman/Craftsman
1187,Female,Under 18,Other
1188,Male,45-49,Executive/Managerial
1189,Male,25-34,Other
1190,Male,45-49,Other
1191,Female,35-44,Other
1192,Male,50-55,Lawyer
1193,Male,25-34,Retired
1194,Female,25-34,Academic/Educator
1195,Female,Under 18,Scientist
1196,Female,18-24,College/Grad Student
1197,Male,35-44,Academic/Educator
1198,Male,Under 18,Scientist
1199,Male,50-55,Sales/Marketing
1200,Male,Under 18,Other
1201,Male,18-24,College/Grad Student
1202,Male,35-44,Retired
1203,Female,25-34,Academic/Educator
1204,Male,25-34,Executive/Managerial
1205,Female,56+,Other
1206,Female,50-55,Executive/Managerial
1207,Male,50-55,Other
1208,Male,25-34,Other
1209,Male,35-44,Executive/Managerial
1210,Male,25-34,Programmer
1211,Male,18-24,College/Grad Student
1212,Female,50-55,Academic/Educator
1213,Male,50-55,Other
1214,Male,56+,Sales/Marketing
1215,Male,35-44,Programmer
1216,Male,25-34,Artist
1217,Male,25-34,Retired
1218,Male,56+,Homemaker
1219,Male,25-34,Executive/Managerial
1220,Male,Under 18,Scientist
1221,Male,18-24,Other
1222,Male,35-44,Other
1223,Male,25-34,Artist
1224,Male,50-55,Sales/Marketing
1225,Male,45-49,Executive/Managerial
1226,Male,18-24,Unemployed
1227,Male,50-55,Academic/Educator
1228,Male,25-34,Academic/Educator
1229,Female,25-34,College/Grad Student
1230,Male,25-34,Programmer
1231,Male,25-34,Retired
1232,Female,18-24,College/Grad Student
1233,Female,45-49,Unemployed
1234,Male,18-24,College/Grad Student
1235,Female,25-34,Executive/Managerial
1236,Female,25-34,Academic/Educator
1237,Male,18-24,College/Grad Student
1238,Female,35-44,Unemployed
1239,Female,25-34,Unemployed
1240,Female,18-24,College/Grad Student
1241,Male,Under 18,Scientist
1242,Female,35-44,Other
1243,Male,35-44,Homemaker
1244,Male,25-34,College/Grad Student
1245,Male,25-34,Programmer
1246,Male,18-24,College/Grad Student
1247,Male,35-44,Other
1248,Female,35-44,Unemployed
1249,Male,35-44,Artist
1250,Male,50-55,Other
1251,Male,25-34,Executive/Managerial
1252,Male,56+,Sales/Marketing
1253,Female,35-44,Unemployed
1254,Female,18-24,Academic/Educator
1255,Male,25-34,Programmer
1256,Male,25-34,Unemployed
1257,Female,18-24,College/Grad Student
1258,Male,45-49,Executive/Managerial
1259,Male,35-44,Executive/Managerial
1260,Male,25-34,Programmer
1261,Male,18-24,College/Grad Student
1262,Male,25-34,College/Grad Student
1263,Male,Under 18,Scientist
1264,Male,25-34,Academic/Educator
1265,Female,18-24,Unemployed
1266,Male,25-34,College/Grad Student
1267,Male,25-34,Homemaker
1268,Male,50-55,Artist
1269,Female,56+,Sales/Marketing
1270,Male,25-34,Doctor/Health Care
1271,Female,45-49,Doctor/Health Care
1272,Male,18-24,Unemployed
1273,Male,35-44,Artist
1274,Male,45-49,Executive/Managerial
1275,Male,50-55,Programmer
1276,Male,35-44,Programmer
1277,Female,18-24,Other
1278,Male,18-24,College/Grad Student
1279,Male,35-44,Academic/Educator
1280,Male,Under 18,Scientist
1281,Male,25-34,Tradesman/Craftsman
1282,Male,50-55,Academic/Educator
1283,Female,18-24,Academic/Educator
1284,Male,45-49,Lawyer
1285,Male,35-44,College/Grad Student
1286,Male,35-44,Programmer
1287,Female,50-55,Executive/Managerial
1288,Female,35-44,Tradesman/Craftsman
1289,Male,45-49,Doctor/Health Care
1290,Male,35-44,Other
1291,Female,35-44,Other
1292,Male,25-34,Executive/Managerial
1293,Male,25-34,Customer Service
1294,Female,50-55,Unemployed
1295,Female,35-44,Doctor/Health Care
1296,Male,Under 18,Other
1297,Male,25-34,Executive/Managerial
1298,Male,35-44,Doctor/Health Care
1299,Male,25-34,College/Grad Student
1300,Male,Under 18,Scientist
1301,Female,25-34,Artist
1302,Male,18-24,College/Grad Student
1303,Male,25-34,Tradesman/Craftsman
1304,Male,25-34,College/Grad Student
1305,Male,45-49,Unemployed
1306,Male,25-34,Clerical/Admin
1307,Male,56+,Sales/Marketing
1308,Male,Under 18,Scientist
1309,Male,25-34,College/Grad Student
1310,Male,45-49,Other
1311,Male,18-24,Scientist
1312,Male,25-34,College/Grad Student
1313,Male,18-24,College/Grad Student
1314,Female,18-24,College/Grad Student
1315,Male,35-44,Executive/Managerial
1316,Male,50-55,Artist
1317,Male,45-49,Executive/Managerial
1318,Male,18-24,Lawyer
1319,Female,25-34,Clerical/Admin
1320,Male,25-34,College/Grad Student
1321,Female,25-34,College/Grad Student
1322,Male,56+,Other
1323,Female,35-44,Artist
1324,Male,35-44,Lawyer
1325,Male,25-34,Academic/Educator
1326,Female,25-34,Other
1327,Male,Under 18,Scientist
1328,Male,35-44,College/Grad Student
1329,Male,18-24,College/Grad Student
1330,Male,56+,Academic/Educator
1331,Male,45-49,Other
1332,Male,25-34,Executive/Managerial
1333,Male,25-34,Programmer
1334,Male,50-55,Executive/Managerial
1335,Male,35-44,Other
1336,Female,50-55,Unemployed
1337,Male,56+,Programmer
1338,Male,25-34,Other
1339,Male,35-44,Technician/Engineer
1340,Male,25-34,Executive/Managerial
1341,Male,18-24,Executive/Managerial
1342,Male,35-44,Other
1343,Male,35-44,College/Grad Student
1344,Female,25-34,Sales/Marketing
1345,Female,25-34,Artist
1346,Male,35-44,Unemployed
1347,Female,18-24,Academic/Educator
1348,Female,Under 18,Scientist
1349,Male,50-55,Executive/Managerial
1350,Female,35-44,Other
1351,Female,25-34,Programmer
1352,Male,35-44,Unemployed
1353,Male,Under 18,Scientist
1354,Female,25-34,Artist
1355,Female,45-49,Unemployed
1356,Female,18-24,College/Grad Student
1357,Male,45-49,Other
1358,Male,35-44,Programmer
1359,Male,35-44,Academic/Educator
1360,Male,25-34,Unemployed
1361,Female,25-34,Other
1362,Male,35-44,Retired
1363,Male,50-55,Executive/Managerial
1364,Female,45-49,Artist
1365,Female,Under 18,Scientist
1366,Male,Under 18,Scientist
1367,Male,25-34,Retired
1368,Female,25-34,Clerical/Admin
1369,Male,25-34,Customer Service
1370,Male,35-44,Artist
1371,Female,50-55,Artist
1372,Male,Under 18,Scientist
1373,Female,25-34,Academic/Educator
1374,Male,50-55,Academic/Educator
1375,Female,45-49,Customer Service
1376,Female,45-49,Academic/Educator
1377,Male,35-44,Lawyer
1378,Female,45-49,Executive/Managerial
1379,Female,56+,Sales/Marketing
1380,Male,Under 18,Scientist
1381,Male,18-24,Programmer
1382,Female,45-49,Academic/Educator
1383,Female,25-34,Executive/Managerial
1384,Male,18-24,Scientist
1385,Female,25-34,Customer Service
1386,Female,25-34,Other
1387,Female,50-55,Sales/Marketing
1388,Male,56+,Unemployed
1389,Male,25-34,Programmer
1390,Male,35-44,Lawyer
1391,Male,35-44,Homemaker
1392,Male,45-49,Clerical/Admin
1393,Male,18-24,College/Grad Student
1394,Female,25-34,Clerical/Admin
1395,Male,25-34,Artist
1396,Female,25-34,Retired
1397,Male,35-44,Executive/Managerial
1398,Female,56+,Lawyer
1399,Male,18-24,Programmer
1400,Male,25-34,Executive/Managerial
1401,Female,18-24,Academic/Educator
1402,Male,18-24,College/Grad Student
1403,Female,25-34,Other
1404,Male,50-55,Lawyer
1405,Male,56+,Sales/Marketing
1406,Male,25-34,College/Grad Student
1407,Female,35-44,Homemaker
1408,Male,25-34,Other
1409,Male,18-24,College/Grad Student
1410,Male,50-55,Executive/Managerial
1411,Male,35-44,Academic/Educator
1412,Male,25-34,Programmer
1413,Male,18-24,Clerical/Admin
1414,Male,18-24,College/Grad Student
1415,Male,45-49,College/Grad Student
1416,Male,25-34,College/Grad Student
1417,Male,35-44,Lawyer
1418,Male,18-24,College/Grad Student
1419,Female,25-34,Academic/Educator
1420,Male,18-24,College/Grad Student
1421,Female,Under 18,Scientist
1422,Male,35-44,Programmer
1423,Male,25-34,College/Grad Student
1424,Male,35-44,Other
1425,Male,Under 18,Scientist
1426,Male,18-24,College/Grad Student
1427,Male,25-34,Retired
1428,Female,45-49,Programmer
1429,Female,35-44,Clerical/Admin
1430,Male,18-24,College/Grad Student
1431,Male,56+,Doctor/Health Care
1432,Male,35-44,Academic/Educator
1433,Female,18-24,College/Grad Student
1434,Female,Under 18,Scientist
1435,Male,25-34,College/Grad Student
1436,Female,50-55,Doctor/Health Care
1437,Male,50-55,Clerical/Admin
1438,Male,18-24,Artist
1439,Male,35-44,Clerical/Admin
1440,Male,35-44,Retired
1441,Male,35-44,Lawyer
1442,Male,18-24,Artist
1443,Male,35-44,Artist
1444,Female,25-34,College/Grad Student
1445,Male,25-34,Artist
1446,Male,35-44,Retired
1447,Male,18-24,College/Grad Student
1448,Female,25-34,Clerical/Admin
1449,Male,35-44,Unemployed
1450,Male,18-24,College/Grad Student
1451,Male,35-44,Unemployed
1452,Female,56+,Sales/Marketing
1453,Male,25-34,College/Grad Student
1454,Male,18-24,College/Grad Student
1455,Female,45-49,Other
1456,Male,25-34,Artist
1457,Male,25-34,Academic/Educator
1458,Male,Under 18,Other
1459,Female,25-34,Other
1460,Female,18-24,College/Grad Student
1461,Female,45-49,Other
1462,Male,35-44,Lawyer
1463,Male,50-55,Lawyer
1464,Male,35-44,Retired
1465,Male,50-55,Lawyer
1466,Male,18-24,College/Grad Student
1467,Male,25-34,Customer Service
1468,Male,Under 18,College/Grad Student
1469,Male,56+,Unemployed
1470,Male,18-24,College/Grad Student
1471,Male,25-34,Programmer
1472,Male,25-34,Executive/Managerial
1473,Male,25-34,College/Grad Student
1474,Male,25-34,College/Grad Student
1475,Female,25-34,Artist
1476,Female,18-24,Other
1477,Female,45-49,Academic/Educator
1478,Male,Under 18,Scientist
1479,Female,50-55,Artist
1480,Male,25-34,Unemployed
1481,Male,35-44,Programmer
1482,Male,25-34,Executive/Managerial
1483,Male,18-24,College/Grad Student
1484,Male,25-34,Retired
1485,Female,25-34,Sales/Marketing
1486,Male,25-34,Lawyer
1487,Male,35-44,Executive/Managerial
1488,Male,25-34,Executive/Managerial
1489,Female,35-44,Artist
1490,Male,50-55,Executive/Managerial
1491,Male,18-24,College/Grad Student
1492,Male,25-34,Retired
1493,Female,25-34,College/Grad Student
1494,Male,25-34,Programmer
1495,Male,18-24,Other
1496,Male,25-34,Programmer
1497,Male,50-55,Customer Service
1498,Male,18-24,College/Grad Student
1499,Male,Under 18,Scientist
1500,Male,25-34,Programmer
1501,Male,25-34,Programmer
1502,Male,18-24,College/Grad Student
1503,Male,25-34,Retired
1504,Male,18-24,Tradesman/Craftsman
1505,Male,50-55,Programmer
1506,Male,25-34,Executive/Managerial
1507,Male,35-44,Programmer
1508,Female,Under 18,Scientist
1509,Male,Under 18,Other
1510,Female,25-34,Academic/Educator
1511,Male,35-44,Retired
1512,Male,25-34,Unemployed
1513,Female,35-44,Lawyer
1514,Male,18-24,College/Grad Student
1515,Male,25-34,Lawyer
1516,Female,25-34,Retired
1517,Male,18-24,Other
